product_id,product_name,product_brand,product_price,review_count,reviewer_id,reviewer_skintype,reviewer_age_range,review_title,review_content
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,22,kev,Combination,18-24, It's good! , I liked the compact size but at the same time wish it was a little bigger. I think it does a great job doing a gentle cleaning of the dead skin on lips. Although wish the product had more in it because it can be pricy for $12. 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,22,Michele R.,Combination,18-24, Cool! , This is my first chemical lip scrub (I've used a physical one before). It's so oddly satisfying to see the dead skin shed off! It's a great addition to my lip care routine; I've always been a lip balm addict and now I'm happy to prep with this bubbly scrub! 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,22,Adeola A.,Combination,18-24, Refreshed. Cleasing lips , Refreshed. Cleasing lips 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,22,Claudia A.,Combination,18-24, Great , I know others are saying this did nothing but to be honest im not sure if they’ve used the product properly. This removed 70% of the dry skin on my lips and was awesome. 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,22,Lisa W.,Combination,18-24, Just so so ," I read so many awesome reviews about this scrub, but I feel like it’s just mediocre. I don’t feel it exfoliates at all, but I do like how it bubbles! "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Jinah,Normal,35-44, Moisturizing , I use this sunscreen everyday because it protects my face and is super moisturizing but not oily. 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Waneda O.,Normal,35-44, Love! ," This is a great suncream, does on nice and the packaging is cute. I feel it is also hydrating. "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Gretchen G.,Normal,35-44, Light and airy sunscreen ," It has a fragrance and isn't mineral-based only, which I was hoping for, but it goes on smoothly and leaves my skin soft, not tacky or sticky. The fragrance is more of a perfume than the usual sunscreen scents. "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Manasi I.,Normal,35-44, Wanted to love this! , It applied so nicely and I really loved the texture. Unfortunately it made my skin break out into hives and start to flake off. Probably not for sensitive skin. 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Alona S.,Normal,35-44, ," Hi, Manasi "
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Carissa,Normal,35-44, Favorite sunscreen at a good price , 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Soko Glam,Normal,35-44, ,We are so sorry to hear this product did not work out for you. Please reach out to us via e-mail with your order number and we'll be happy to get you all sorted! 
4.34E+12,Super Ceramide 100™ Intense Protection Hand Cream,SUR.MEDIC+,$10 ,191,Gloria,Normal,35-44, ," Love this sunscreen so much. It's affordable, moisturizing, doesn't leave any cast. Feels luxuriant at a good price. Have ordered this multiple times! "
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Melissa,Combination,25-35, One of the best! ," This is easily one of the best hand creams I have ever used. I usually put it on right before bed, and my hands stay hydrated and moisturized through the night. I am gifting one to my mom for Christmas, too. "
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Tiffany,Combination,25-35, Very pleasantly surprised , I bought this on an impulse when I saw it on sale but I was surprised how moisturizing it is on my very dry hands. Also love how it has clean ingredients and a nice subtle scent. Will consider repurchasing. 
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Ellie,Combination,25-35, Hands down the best hand cream!!! ," Omg I love this hand cream, I will only use this for now on. How soft it has made my hands "
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Azaelia G.,Combination,25-35, Nice at First ," This is a nice lotion that seemed moisturizing at first. However it’s not good enough for working hands. If you’re constantly cleaning, washing, rinsing, sanitizing etc, this is not enough. It is great for skin that doesn’t have barrier issues and warmer weather. "
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Mo,Combination,25-35, ," Hi there, "
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Emily,Combination,25-35, My favorite hand cream! , 
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Soko Glam,Combination,25-35, ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
6.55E+12,It's Skin Power 10 Formula - Po (Pore Tightening),IT'S SKIN,$16 ,90,Amy,Combination,25-35, , More moisturizing for longer! My hands get SO DRY at night but this only needs a couple of applications to get me through the night. 
4.16E+12,A-Clear Soothing Essence Pad,NEOGEN,$28 ,15,Adeola A.,Combination,25-35, Feeling fresh. Calm on skin , Feeling fresh. Calm on skin 
4.16E+12,A-Clear Soothing Essence Pad,NEOGEN,$28 ,15,Dustin G.,Combination,25-35, Clean refreshing toner that isn't too astringent ," Just a nice, refreshing watery toner than has a very light refreshing. Has a very mild astringency that goes away almost immediately leaving my skin feeling clean and toned. "
4.16E+12,A-Clear Soothing Essence Pad,NEOGEN,$28 ,15,Carolyn M.,Combination,25-35, Love it! , Love it! 
4.16E+12,A-Clear Soothing Essence Pad,NEOGEN,$28 ,15,Erin H.,Combination,25-35, Just okay , It smells nice but it’s not earth shattering. My skin is neither better nor worse. 
4.16E+12,A-Clear Soothing Essence Pad,NEOGEN,$28 ,15,Kira B.,Combination,25-35, Wow! ," This toner is so gentle and so wonderful. I switched to it recently when I also bought the Fresh Herb Origin Cream. This has helped so much to make my skin feel soft and smoother, as well as helping to sooth my sensitive skin irritation. My skin has been clearer and so much better! Soko Glam - you have to keep this one - it is so amazing!! My new go to! "
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Linda L.,Dry,35-44, Not soothing at first , I guess I'm a little sensitive to the threaded side. It slightly irritates my skin when I'm gently wiping but the embossed side feels really nice. I think I'll avoid exfoliating pads going forward. 
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,AJ,Dry,35-44, ," Hi Linda,  "
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,kev,Dry,35-44," Lots of essence, really hydrating and cooling! ", 
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,C,Dry,35-44, I didn't notice much change in my skin ,We are so sorry to hear this product did not work out for you. Please reach out to us via e-mail with your order number and we'll be happy to get you all sorted! :) 
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Faith A.,Dry,35-44, ," comes with a lot of essence in the product. it makes my skin feel really soft, especially after using a moisturizer! i can definitely notice the difference when i use this product vs. when i don't. the only issue i have is that it is a bit pricy considering there are only 20 pads. "
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Faith,Dry,35-44, Good treatment for acne. , I don't hate the product just didn't find it as effective as I thought it would be. It gave my face a cooling effect to my skin but didn't do much for my acne so unfortunately I will pass on this product. 
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Soko Glam,Dry,35-44, no complaints so far! ," Hi Kev, "
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Kaycee Y.,Dry,35-44, , 
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Soko Glam,Dry,35-44, ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this product did not work for you.  "
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Sarah K.,Dry,35-44, , 
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Soko Glam,Dry,35-44, ,"Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences. "
4.16E+12,AC Collection Acne Patch,COSRX,$8 ,34,Kat,Dry,35-44, ," I use one pad as an extra step treatment before bedtime to keep my acne in check especially during the warmer months. Also, I sometimes use one pad in the mid-afternoon - if it’s a super hot, humid day to curb my acne. I’m super sensitive and never experienced any averse problems. I have repurchased this product multiple times too. "
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,37,Amina,Combination,25-35, Best of the Best! ," Out of all the pimple patches I have tried these are definitely best to use! They’re invisible, stick very well, are very flexible, and their shape makes it easy to cover any breakout! I highly recommend trying these! "
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,37,Kim,Combination,25-35, convenient ," Super convenient. Wish there were more bigger sizes and fewer smaller ones, which can be a hassle to apply. "
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,37,Rachel,Combination,25-35, Idk how but these WORK!! ," This product is crazy. I bought it specifically because it says it works on cystic acne, and guess what? It DOES. It usually takes about a day or a day and a half of wearing one before a white head appears on my cystic acne but I’ve had a patch work in as little as half a day. Love these so much I am already on my second pack. Truly a miracle worker!! "
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,37,Kirstin L.,Combination,25-35, Super effective patches ," I've tried a few American pimple patches like truly and starface because I like the cute designs, and some jumbo patches from Amazon, but none of them pulled as much out of the problem spot as these little guys here! Definitely the most effective I've tried, and they stay put "
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,37,Makaela,Combination,25-35, Great for breakout clusters , I like the unique size and shape of these patches. Great for clustered breakouts. 
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,30,Carla V.,Combination,35-44, Have not used long enough , Have not used long enough to see if helps with what claims to help with. But my skin feels good after application. 
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,30,Nahee K.,Combination,35-44, Pore shrinking ," My sister has been using this for two weeks and she could see her pores shrinking and blackheads decreasing. She had severe acne on her cheeks, chin, and forehead. But after using this serum and moisturizer, her acne has lessened. "
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,30,Sina S.,Combination,35-44, Power in a little bottle! ," Purchased this for the first time, gave it a 2 week trial and I can say it is working. It goes on velvety & it smells really nice. I have noticed my pores seems to be a minimizing around my cheeks & nose area. Will continue to purchase this in the future! "
3.94E+12,Spot Saver Mugwort Ampoule,ISNTREE,$38 ,30,Brittney,Combination,35-44, It Actually Works... ," I bought this during the sale since I’ve been eyeing it for a while. I’ve used it 3 or 4 times and it really does what it claims. I have oily skin and when I wear this my pores look smoother and less visible. My skin is also less oily throughout the day. This makes an excellent makeup primer as well. I’ve tried it under tinted moisturizer and my skin looks so smooth and even. The texture is light and when you rub it into your skin, it leaves an almost velvety finish. I’d definitely buy this again. "
